ID,Name,Acronym,YearsListed,dblp_venue,mta_class
510,European SPI,EuroSPI,"CORE2008_A, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B, CORE2020_B, CORE2021_B, CORE2023_B",conf/eurospi,6
543,Formal Power Series and Algebraic Combinatorics,FPSAC,"CORE2008_A, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B",,6
548,Foundations of Software Technology and Theoretical Computer Science,FST&TCS,"CORE2008_A, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B",conf/fsttcs,3
57,ACM Special Interest Group on Supporting Group Work (was SIGGRoup),Group,"CORE2008_A, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B, CORE2023_B",conf/group,6
628,IEEE International Conference on Advanced Learning Technologies,ICALT,"CORE2008_A, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B, CORE2021_B, CORE2023_B",conf/icalt,6
634,IEEE International Conference on Communications,ICC,"CORE2008_A, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B",conf/icc,6
972,International Conference on Conceptual Structures,ICCS,"CORE2008_A, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B, CORE2020_B, CORE2021_B",conf/iccs,
872,International Computing Education Research Workshop,ICER,"CORE2008_A, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B, CORE2020_B, CORE2021_B, CORE2023_A",conf/icer,6
1058,International Conference on Image Analysis and Processing,ICIAP,"CORE2008_A, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B",conf/iciap,6
654,IEEE International Conference on Image Processing,ICIP,"CORE2008_A, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B, CORE2020_B, CORE2021_B, CORE2023_B",conf/icip,6
2050,International Conference on Multi Agent Systems,ICMAS,CORE2008_A,,6
666,IEEE International Conference on Neural Networks,ICNN,"CORE2008_A, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B",,6
1169,International Conference on Pattern Recognition,ICPR,"CORE2008_A, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B, CORE2020_B, CORE2021_B, CORE2023_B",conf/icpr,6
2067,IFIP WG 11.3 Working Conference on Data and Applications Security (also known as DBSEC),DBSEC,"CORE2008_A, CORE2013_A, CORE2014_A, CORE2017_A, CORE2018_B, CORE2020_B, CORE2021_B, CORE2023_B",conf/dbsec,6
1317,International Joint Conference on Natural Language Processing,IJCNLP;AACL/IJCNLP,"CORE2008_A, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B, CORE2020_B, CORE2021_B, CORE2023_B",conf/ijcnlp,6
1375,International Symposium on Empirical Software Engineering,ISESE,"CORE2008_A, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B",,6
1082,International Conference on Information Systems Technology and its Application,ISTA;UNISCON,"CORE2008_A, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B",conf/ista,6
2082,Israel Symposium on Theory of Computing and Systems,ISTCS,CORE2008_A,,3
817,Image and Vision Computing Conference,IVCNZ,"CORE2008_A, ERA2010_B",conf/ivcnz,6
663,IEEE International Conference on Mobile Ad-hoc and Sensor Systems,MASS,"CORE2008_A, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B, CORE2020_B, CORE2021_B, CORE2023_B",conf/mass,6
44,International Conference on Multimedia Retrieval (previously MIR),ICMR,"CORE2008_A, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B, CORE2020_B, CORE2021_B, CORE2023_B",conf/mir,6
1508,International Workshop on Multimedia Signal Processing,MMSP,"CORE2008_A, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B, CORE2020_B, CORE2021_B, CORE2023_C",conf/mmsp,6
1054,International Conference on Human-Computer Interaction with Mobile Devices and Services,MobileHCI,"CORE2008_A, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B, CORE2020_B, CORE2021_B, CORE2023_B",conf/mhci,6
45,"ACM SIGMOBILE International Conference on Mobile Systems, Applications and Services",Mobisys,"CORE2008_A, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B, CORE2020_B, CORE2021_B, CORE2023_A",conf/mobisys,6
1789,"Symposium on Networked Systems, Design and Implementation",NSDI,"CORE2008_A, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B",conf/nsdi,6
668,IEEE International Conference on Peer to Peer Computing,P2P,"CORE2008_A, ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,6
1686,Practical Aspects of Declarative Languages,PADL,"CORE2008_A, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B, CORE2020_B, CORE2021_B, CORE2023_C",conf/padl,6
78,ACM SIGSIM Conference on Principles of Advanced Discrete Simulation (was Parallel and Distributed Simulation),PADS,"CORE2008_A, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B, CORE2020_B, CORE2021_B, CORE2023_B",conf/pads,6
1677,Participatory Design Conference,PDC,"CORE2008_A, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B",conf/pdc,6
50,ACM SIGPLAN Workshop on Partial Evaluation and Program Manipulation,PEPM,"CORE2008_A, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B, CORE2020_B, CORE2021_C, CORE2023_C",conf/pepm,6
809,IFIP Working Conferences on Virtual Enterprises,PRO-VE,"CORE2008_A, ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C, CORE2020_C, CORE2021_C, CORE2023_C",,6
1185,"Software Quality, Reliability, and Security (was International Conference on Quality Software, QSIC, that merged with SERE 2015)",QRS,"CORE2008_A, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B, CORE2020_B, CORE2021_B, CORE2023_C",conf/qrs,6
950,International Conference on Computational Molecular Biology,RECOMB,"CORE2008_A, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B, CORE2020_B, CORE2021_B, CORE2023_B",conf/recomb,6
1708,Robot Soccer World Cup,RoboCup,"CORE2008_A, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B, CORE2020_B, CORE2021_B, CORE2023_C",conf/robocup,6
1774,"Symposium on Abstraction, Reformulation and Approximation",SARA,"CORE2008_A, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B",,3
42,ACM SIGGRAPH/Eurographics Symposium on Computer Animation,SCA,"CORE2008_A, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B, CORE2020_B, CORE2021_B, CORE2023_B",conf/sca,6
2136,Software Process Improvement and Capability Determination,SPICE,"CORE2008_A, CORE2013_A, CORE2014_A, CORE2017_A, CORE2018_C, CORE2020_C, CORE2021_C, CORE2023_C",,
1714,Scandinavian Workshop on Algorithm Theory,SWAT,"CORE2008_A, ERA2010_B",,3
2143,Text Retrieval Conference,TREC,CORE2008_A,,6
1757,IEEE International Conference on Visual Communications and Image Processing (was SPIE ... pre 2011),VCIP,"CORE2008_A, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B, CORE2020_B, CORE2021_B, CORE2023_C",conf/vcip,6
1847,"Verification, Model Checking and Abstract Interpretation",VMCAI,"CORE2008_A, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B, CORE2020_B, CORE2021_B, CORE2023_B",conf/vmcai,3
724,IEEE Pacific Visualization Symposium (was APVIS),PacificVis,"ERA2010_B, CORE2013_B, CORE2014_A, CORE2017_B, CORE2018_B, CORE2020_B, CORE2021_B, CORE2023_B",conf/pacificvis,6
2310,ACM/IEEE International Conference on Human-Robot Interaction,HRI,CORE2023_A,conf/hri,6
2169,International Conference on Web and Social Media,ICWSM,CORE2023_A,conf/icwsm,6
2185,IEEE European Symposium on Security and Privacy,EuroS&P,CORE2023_A,conf/eurosp,6
1351,"International Symposium on Applied Algebra, Algebraic Algorithms and Error-Correcting Codes",AAAAECC,"CORE2008_B, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B",,
356,Conference on Algorithmic Aspects in Information and Management,AAIM,"CORE2008_B, ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C, CORE2020_C, CORE2021_C, CORE2023_C",conf/aaim,
249,Australian Conference on Artificial Life and Computational Intelligence,ACALCI,"CORE2008_B, ERA2010_B",conf/acalci,
167,Asian Conference on Computer Vision,ACCV,"CORE2008_B, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B, CORE2020_B, CORE2021_B, CORE2023_B",conf/accv,
211,Australasian Computing Education Conference (ACE),ACE,"CORE2008_B, ERA2010_B",conf/ace,
212,Australasian Conference on Information Security and Privacy,ACISP,"CORE2008_B, ERA2010_B",conf/acisp,
89,Advanced Concepts for Intelligent Vision Systems,ACIVS,"CORE2008_B, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B, CORE2020_B, CORE2021_B, CORE2023_B",conf/acivs,
252,Australian Conference on Software Metrics,ACOSM,"CORE2008_B, ERA2010_C",,
216,Australasian Conference on Robotics and Automation,ACRA,"CORE2008_B, ERA2010_B",,
267,Australian Supercomputing Conference,ACS,"CORE2008_B, ERA2010_C",,
208,Australasian Computer Systems Architecture Conference (now Asia-Pacific Computer Systems Architecture Conference),ACSAC,"CORE2008_B, ERA2010_B",,
207,Australasian Computer Science Conference,ACSC,"CORE2008_B, ERA2010_B",,
142,Application of Concurrency to System Design,ACSD,"CORE2008_B, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B, CORE2020_B, CORE2021_B",conf/acsd,
1777,Symposium on Advances in DB and Information Systems,ADBIS,"CORE2008_B, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B, CORE2020_B, CORE2021_B, CORE2023_C",conf/adbis,
219,Australasian Database Conference,ADC,"CORE2008_B, ERA2010_B",conf/adc,
1954,Australasian Document Computing Symposium,ADCS,CORE2008_B,conf/adcs,
886,International Conference on AD-HOC Networks and Wireless,ADHOC-NOW,"CORE2008_B, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B, CORE2020_B, CORE2021_C",conf/adhoc-now,
1345,International Symposium on Advanced DB Technologies and Integration,ADTI,"CORE2008_B, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B",,
386,Congress of the Italian Assoc for AI,AI*IA,"CORE2008_B, ERA2010_B",,
890,International Conference on Advanced Information Networking and Applications (was ICOIN),AINA,"CORE2008_B, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B, CORE2020_B, CORE2021_B, CORE2023_B",conf/aina,
201,Australasia Conference on Information Security and Privacy,AISP,"CORE2008_B, ERA2010_C",,
1964,Algorithms and Experiments,ALEX,"CORE2008_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B",,
904,International Conference on Algebraic and Logic Programming,ALP,"CORE2008_B, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B",,
1966,Australasian Language Technology Workshop,ALTA,CORE2008_B,conf/acl-alta,
169,Asian International Mobile Computing Conference,AMOC,"CORE2008_B, ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1876,Workshop on Analytic Algorithmics and Combinatorics,ANALCO,"CORE2008_B, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B, CORE2020_B, CORE2021_B",conf/analco,
152,Artificial Neural Networks in Engineering Conference,ANNIE,"CORE2008_B, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B",,
1450,International Workshop on Ant Colony,ANTS,"CORE2008_B, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B",,
244,Australian and New Zealand Intelligent Information Systems Conference,ANZIIS,"CORE2008_B, ERA2010_C",,
358,"International Conference on Probabilistic, Combinatorial, and Asymptotic Methods in the Analysis of Algorithms (was Conference on Analysis of Algorithms)",AofA,"CORE2008_B, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B, CORE2020_B, CORE2021_B, CORE2023_C",conf/aofa,
1552,Internet Research,AOIR,"CORE2008_B, ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
100,Agent-Oriented Information Systems Workshop,AOIS,"CORE2008_B, ERA2010_B, CORE2013_B, CORE2014_B",,
101,Agent-Oriented Software Engineering Workshop (merged into EMAS in 2013),AOSE,"CORE2008_B, ERA2010_C",,
1969,Asia Pacific Association for Medical Informatics Conference,APAMI,CORE2008_B,,
175,Asia-Pacific Bioinformatics Conference,APBC,"CORE2008_B, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B, CORE2020_B, CORE2021_B, CORE2023_B",conf/apbc,
159,Asia Pacific Conference on Communications,APCC,"CORE2008_B, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B, CORE2020_B, CORE2021_C, CORE2023_C",conf/apcc,
176,Asia-Pacific Computer Human Interaction Conference,APCHI,"CORE2008_B, ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
171,ASIAN Symposium on Programming Languages and Systems,APLAS,"CORE2008_B, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B, CORE2020_B, CORE2021_B, CORE2023_B",conf/aplas,
184,Asia-Pacific Network Operations and Management Symposium,APNOMS,"CORE2008_B, ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C, CORE2020_C, CORE2021_C, CORE2023_C",conf/apnoms,
186,Asia-Pacific Software Engineering Conference,APSEC,"CORE2008_B, ERA2010_C, CORE2013_C, CORE2014_B, CORE2017_B, CORE2018_B, CORE2020_B, CORE2021_B, CORE2023_C",conf/apsec,
165,Web and Big Data,APWEB,"CORE2008_B, ERA2010_C, CORE2013_C, CORE2014_B, CORE2017_B, CORE2018_B, CORE2020_B, CORE2021_B, CORE2023_C",conf/apweb,
1972,National Conference of the Australian Robot Association,ARA,CORE2008_B,,
923,"International Conference on Availability, Reliability and Security",ARES,"CORE2008_B, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B, CORE2020_B, CORE2021_B, CORE2023_B",conf/IEEEares,
1974,Chicago ASA Data Mining Conference- A Hard Look at DM,ASADM,CORE2008_B,,
166,Asian Computing Science Conference,ASIAN,"CORE2008_B, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B",,
266,Australian Software Engineering Conference,ASWEC,"CORE2008_B, ERA2010_B",conf/aswec,
234,Australasian User Interface Conference,AUIC,"CORE2008_B, ERA2010_B",,
1980,Australian Joint Conference on Artificial Intelligence,AusAI,CORE2008_B,conf/ausai,
253,Australian Data Mining Conference,AusDM,"CORE2008_B, ERA2010_B",conf/ausdm,
1981,Australian Women in IT Conference,AusWIT,CORE2008_B,,
275,Australian Workshop on Requirements Engineering,AWRE,"CORE2008_B, ERA2010_B",,
1984,Argentine Workshop on Theoretical Informatics,AWTI,CORE2008_B,,
789,IEEE/IFIP International Conference on Information Technology for Balanced Automation Systems,BASYS,"CORE2008_B, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B",,
297,British National Conference on Databases,BNCOD,"CORE2008_B, ERA2010_B",,
925,"International Conference on Broadband Communications, Networks and Systems",Broadnets,"CORE2008_B, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B, CORE2020_B, CORE2021_B, CORE2023_C",conf/broadnets,
300,Canadian Artificial Intelligence Conference,CAAI,"CORE2008_B, ERA2010_B",,
1886,Workshop on Combinatorial and Algorithmic Aspects of Networking,CAAN,"CORE2008_B, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B",,
1985,IEEE/IFAC Joint Symposium on Intelligent Control,CACSD,"CORE2008_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B",,
359,Conference on Artificial Intelligence for Applications,CAIA,"CORE2008_B, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B",,
342,Computing: The Australasian Theory Symposium,CATS,"CORE2008_B, ERA2010_B",conf/cats,
639,IEEE International Conference on Control Applications,CCA,"CORE2008_B, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B",,
301,Canadian Conference on Computational Geometry,CCCG,"CORE2008_B, ERA2010_C",,
598,IEEE Computer Communications Workshop,CCW,"CORE2008_B, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B",,
811,IFIP/ACM Working Conference on Component Deployment,CD,"CORE2008_B, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B",,
1009,International Conference on Email and Anti-Spam,CEAS,"CORE2008_B, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B",,
1989,"IEEE Conference on Electronic Commerce Technology and Enterprise Computing, e_Commerce and e-Services",CBI (was CEC/EEE),"CORE2008_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B",,
1889,Workshop on Computational Geometry and Applications,CGA,"CORE2008_B, ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1062,International Conference on Implementation and Application of Automata,CIAA,"CORE2008_B, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B, CORE2020_B, CORE2021_B, CORE2023_C",conf/wia,
906,International Conference on Algorithms and Complexity (was Italian Conference ),CIAC,"CORE2008_B, ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C, CORE2020_C, CORE2021_C, CORE2023_C",conf/ciac,
1099,International Conference on Intelligent Text Processing and Computational Linguistics,CICLING,"CORE2008_B, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B, CORE2020_B, CORE2021_B, CORE2023_C",conf/cicling,
367,"Conference on Information Science, Technology and Management",CISTM,"CORE2008_B, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B",,
324,Complexity and information-theoretic approaches to biology,CITB,"CORE2008_B, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B",,
361,Conference on Combinatorial Optimization and Applications,COCOA,"CORE2008_B, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B, CORE2020_B, CORE2021_B, CORE2023_C",conf/cocoa,
1125,International Conference on Management of Data,COMAD,"CORE2008_B, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B",conf/comad,
1788,Symposium on Logical Formalizations of Commonsense Reasoning,COMMONSENSE,"CORE2008_B, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B",,
1368,International Symposium on Computational Life Science,CompLife,"CORE2008_B, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B",,
871,International Computer Software and Applications Conference,COMPSAC,"CORE2008_B, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B, CORE2020_B, CORE2021_B, CORE2023_B",conf/compsac,
321,Combinatorial Pattern Matching,CPM,"CORE2008_B, ERA2010_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B, CORE2020_B, CORE2021_B, CORE2023_B",conf/cpm,
1995,Annual Conference on Computer Science Logic,CSL,"CORE2008_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B, CORE2020_B, CORE2021_B, CORE2023_B",conf/csl,
426,Digital Arts and Culture,DAC,"CORE2008_B, ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
1997,Digital Audio Effects Conference,DAFX,"CORE2008_B, CORE2013_B, CORE2014_B, CORE2017_B, CORE2018_B, CORE2020_B, CORE2021_B, CORE2023_C",conf/dafx,
